keyword,subj,positive,negative,anger,disgust,fear,happy,sad,surprise
αναρρίπισαν,0.625,1.0,0.25,0.25,0.25,0.25,0.6875,0.25,0.1875
σκιρτημένη,0.75,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.5625
δροσίζοντας,0.375,0.75,0.0,0.0,0.0,0.0,0.4375,0.0,0.25
περιγραμμένα,0.125,0.25,0.0,0.0,0.0,0.0,0.0625,0.0,0.125
συμμετείχατε,0.25,0.5,0.0,0.0,0.0,0.0,0.3125,0.0,0.25
έκπληκτή,0.75,1.0,1.0,0.0625,0.0625,0.3125,0.3125,0.1875,1.0
ευαρέσκεια,0.75,1.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.3125
βλέπε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
υποχώρησέ,0.25,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.125
τσιγγάνες,0.375,0.0,0.75,0.3125,0.3125,0.0,0.0,0.0,0.25
εποχούμενών,0.25,0.0,0.5,0.0,0.1875,0.0,0.0,0.0,0.1875
ηθικά,0.5,0.75,0.0,0.0,0.0,0.0,0.375,0.0,0.375
μνησικακούσαν,0.875,0.0,1.0,0.6875,0.4375,0.1875,0.0,0.0,0.3125
αγαπώ,1.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.3125
απλούς,0.5,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
ψηλώσανε,0.375,0.5,0.25,0.0,0.0,0.0,0.4375,0.0,0.375
ευφωνίες,0.625,1.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.375
καλλιτεχνικότατους,0.25,0.5,0.0,0.0,0.0,0.0,0.3125,0.0,0.3125
πούστηδων,1.0,0.25,1.0,0.9375,0.875,0.25,0.25,0.3125,0.6875
ασυναίσθητής,0.625,0.25,1.0,0.125,0.1875,0.0,0.0,0.25,0.125
φωτίζαμε,0.5,0.75,0.5,0.0625,0.125,0.0,0.3125,0.0,0.3125
δαμάζουνε,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0833333333333,0.0,0.0833333333333
ευαίσθητά,0.625,0.75,0.5,0.0,0.0625,0.0625,0.3125,0.3125,0.25
πλημμυρισμένα,0.375,0.5,0.5,0.1875,0.0625,0.1875,0.25,0.125,0.25
κατασκευές,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
θετικότατου,0.625,1.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.375
κορδώσανε,0.625,0.25,0.75,0.0,0.1875,0.0,0.1875,0.0,0.25
φθόνο,0.875,0.0,1.0,0.4375,0.6875,0.0625,0.0,0.25,0.1875
μυστικοσύμβουλων,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25
περίβαλλε,0.375,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.1875
πανηγύρισε' την,0.625,1.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.5
παθιαζόμενη,0.75,0.5,0.5,0.25,0.0625,0.125,0.25,0.0,0.4375
κρυφοκαμάρωσα,0.75,1.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.3125
κατούρησέ,0.625,0.25,1.0,0.1875,0.5625,0.5625,0.25,0.0,0.3125
ψυλλιάσου,0.5,0.25,0.75,0.125,0.125,0.0,0.0,0.0,0.125
μνημειωδέστερο,0.625,0.75,0.5,0.0,0.0625,0.0,0.3125,0.0,0.4375
ψωροπερήφανοι,0.75,0.0,1.0,0.25,0.375,0.0,0.0,0.0,0.25
ξεροκόμματων,0.375,0.0,0.75,0.1875,0.375,0.0,0.0,0.0625,0.125
προαισθήσεών,0.5,0.5,0.75,0.0,0.0,0.25,0.1875,0.0625,0.375
συμπάθουνε,0.75,0.75,0.5,0.0,0.0,0.0,0.3125,0.3125,0.3125
εξετάσω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ορεξάτη,0.875,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.4375
έφριξαν,1.0,0.0,1.0,0.1875,0.6875,0.3125,0.0,0.25,0.6875
βουτυρόπαιδο,1.0,0.0,1.0,0.25,0.5,0.0,0.0,0.0,0.1875
αγαπάγαμε,1.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.3125
φώτισ' τον,0.5,0.75,0.5,0.0625,0.125,0.0,0.3125,0.0,0.3125
γύρισ' το,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πυρπολούσαμε,0.375,0.0,0.5,0.25,0.125,0.125,0.0,0.0,0.25
αρχιτεμπέλα,0.875,0.0,1.0,0.5,0.5625,0.0,0.0,0.0,0.125
κατάπνιξη,0.25,0.0,0.5,0.3125,0.1875,0.25,0.0,0.1875,0.3125
αγόρευέ,0.5,0.0,0.75,0.25,0.5,0.0625,0.0,0.0,0.125
κατασιγάσανε,0.375,0.333333333333,0.666666666667,0.1875,0.1875,0.0,0.125,0.0,0.3125
είπατε,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0
φιλοξένησ' τον,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.125
αβεβαιότητος,0.375,0.0,0.5,0.0,0.0,0.1875,0.0,0.0625,0.0
θαμπώναμε,0.5,0.5,0.75,0.0625,0.1875,0.0,0.0,0.0,0.5625
νέκρωσης,0.25,0.0,0.5,0.0,0.1875,0.375,0.0,0.0,0.3125
ικανότερων,0.5,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.375
πανηγυρίσαμε,0.625,1.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.5
αρναούτικοι,0.375,0.0,0.75,0.375,0.375,0.125,0.0,0.0,0.0
αγνότερα,0.875,1.0,0.25,0.0,0.0,0.0,0.8125,0.0,0.3125
παραθερίζατε,0.5,0.5,0.25,0.0,0.0,0.0,0.3125,0.0,0.125
ανεκδήλωτους,0.25,0.25,0.5,0.0625,0.0,0.0,0.0,0.0,0.0
δροσίσουνε,0.375,0.75,0.0,0.0,0.0,0.0,0.4375,0.0,0.25
ψυλλιασμένη,0.5,0.25,0.75,0.125,0.125,0.0,0.0,0.0,0.125
συμπονούνε,0.75,0.75,0.5,0.0,0.0,0.0,0.25,0.25,0.25
επιδράσουν,0.375,0.75,0.75,0.125,0.125,0.0625,0.0625,0.125,0.125
απωθούσατε,0.5,0.0,0.75,0.25,0.5,0.0,0.0,0.0625,0.0
χοντρόπετσής,0.875,0.25,1.0,0.25,0.375,0.0,0.0,0.0,0.25
διαισθάνεται,0.5,0.25,0.75,0.0,0.0,0.3125,0.0625,0.125,0.1875
εμπότισέ,0.375,0.75,0.25,0.0625,0.0,0.0625,0.25,0.0,0.3125
αναγαλλιάσουν,0.875,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.3125
συνετότατοι,0.5,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.1875
αλίευσαν,0.25,0.0,0.5,0.125,0.3125,0.0,0.0,0.125,0.25
διερμηνεύσανε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
θλιβερής,0.75,0.0,1.0,0.125,0.3125,0.0625,0.0,0.9375,0.25
προαισθάνεσαι,0.625,0.5,0.75,0.0,0.0,0.25,0.1875,0.0625,0.25
καπούλι,0.25,0.0,0.5,0.125,0.1875,0.0,0.0,0.0,0.125
καλλιτεχνικότατε,0.25,0.5,0.0,0.0,0.0,0.0,0.3125,0.0,0.3125
ευχαριστήσεων,0.75,1.0,0.0,0.0,0.0,0.0,0.875,0.0,0.3125
αλύτρωτό,0.5,0.0,0.75,0.125,0.125,0.25,0.0,0.5625,0.125
σιροπιάζουμε,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0625
καρκαλέτσος,0.5,0.0,1.0,0.25,0.5,0.0,0.0,0.0,0.25
έπνιξε,0.5,0.0,0.75,0.4375,0.3125,0.0625,0.0,0.1875,0.1875
μαμόθρεφτης,0.875,0.0,1.0,0.3125,0.5,0.0,0.0,0.0,0.3125
ζήσω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
συμπαθημένοι,0.75,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.3125
χρησιμοποιήσατε,0.25,0.25,0.5,0.0,0.0625,0.0625,0.125,0.0,0.0
ορδών,0.25,0.0,0.5,0.25,0.125,0.1875,0.0,0.0,0.1875
χαρμολύπης,0.75,1.0,1.0,0.0,0.125,0.0,0.75,0.625,0.1875
οιστρήλατό,0.625,0.75,0.25,0.0,0.0,0.0,0.5,0.0,0.5
υπεύθυνής,0.375,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.1875
καρδιοχτύπαγε,0.75,0.5,0.75,0.0,0.0625,0.375,0.25,0.0625,0.5
ευγενικότατους,0.5,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.4375
καταπνίξετε,0.25,0.0,0.5,0.3125,0.1875,0.3125,0.0,0.1875,0.3125
δονκιχοτισμούς,0.5,0.0,0.75,0.25,0.3125,0.0625,0.0,0.0,0.1875
ανώτερέ,0.5,0.75,0.0,0.0,0.0,0.0,0.375,0.0,0.1875
εκφράζω,0.5,0.75,0.75,0.1875,0.1875,0.1875,0.375,0.25,0.3125
αλύτρωτα,0.5,0.0,0.75,0.125,0.125,0.25,0.0,0.5625,0.125
λησμονούσανε,0.5,0.0,0.75,0.0,0.0625,0.1875,0.0,0.375,0.1875
θηλυκιάς,0.25,0.0,0.5,0.1875,0.1875,0.0,0.0,0.0,0.1875
αστράψουμε,0.375,0.75,0.25,0.25,0.0,0.0,0.75,0.0,0.625
αγαπημένοι,1.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.3125
μπαϊλντίζαμε,0.625,0.0,0.75,0.3125,0.4375,0.0,0.0,0.125,0.3125
αφιονίσουνε,0.375,0.0,0.75,0.625,0.3125,0.3125,0.0625,0.125,0.3125
καρδιοχτυπήσανε,0.75,0.5,0.75,0.0,0.0625,0.375,0.25,0.0625,0.5
κοκκινίσει,0.5,0.5,0.75,0.25,0.1875,0.3125,0.25,0.0,0.5
λιγουρευόντουσαν,0.625,0.5,0.75,0.0,0.125,0.0,0.1875,0.0,0.25
σεμνυνόμουν,0.75,1.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.3125
δαμάζαμε,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0833333333333,0.0,0.0833333333333
αποτυφλώνοντάς,0.25,0.0,0.5,0.1875,0.1875,0.125,0.0,0.125,0.0625
τρομάξατε,0.875,0.0,1.0,0.0625,0.0625,0.6875,0.0,0.0625,0.625
ξεβγάζαμε,0.125,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0
κατάπιες,0.25,0.0,0.5,0.125,0.0625,0.25,0.0,0.0,0.1875
ψυχανεμισθείς,0.25,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.0
γλυκούς,1.0,0.75,0.25,0.0,0.0,0.0,0.6875,0.0,0.25
παθαίναμε,0.625,0.25,1.0,0.0,0.0,0.0625,0.0,0.125,0.375
φαντάζω,0.5,0.75,0.25,0.0,0.0,0.0,0.3125,0.0,0.375
λιμπισθούμε,0.875,1.0,0.25,0.0,0.1875,0.0,0.375,0.0,0.375
ευχαριστήσεις,0.75,1.0,0.0,0.0,0.0,0.0,0.875,0.0,0.3125
ασφαλέστατοι,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25
κοκκινίζοντάς,0.5,0.5,0.75,0.25,0.1875,0.3125,0.25,0.0,0.5
άλαλών,0.625,0.75,1.0,0.125,0.0625,0.3125,0.1875,0.25,0.9375
δύσπεπτέ,0.5,0.0,0.75,0.0625,0.375,0.0,0.0,0.0625,0.0625
μεθάγατε,0.625,0.75,0.5,0.0625,0.25,0.0,0.4375,0.0,0.375
ακαλαίσθητέ,0.875,0.0,1.0,0.1875,0.5,0.0,0.0,0.125,0.1875
δυσφορημένη,0.75,0.0,1.0,0.1875,0.5,0.0625,0.0,0.5,0.0625
ανώτερος,0.5,0.75,0.0,0.0,0.0,0.0,0.375,0.0,0.1875
αλόγες,0.875,0.0,1.0,0.125,0.6875,0.0,0.0,0.0,0.25
κάψ' την,0.375,0.25,0.75,0.5,0.1875,0.125,0.25,0.25,0.3125
μετανοημένη,0.625,0.0,0.75,0.0,0.0,0.0625,0.0625,0.4375,0.0625
χαρίσαμε,0.375,0.75,0.0,0.0,0.0,0.0,0.3125,0.0,0.1875
δεκτών,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
δάμαζε,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0833333333333,0.0,0.0833333333333
αγαπητέ,1.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.0625,0.4375
καμάρωσέ,0.75,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.5
ντουέτο,0.25,0.25,0.5,0.0,0.1875,0.0,0.0625,0.0,0.25
κρασοκατάνυξης,0.375,0.5,0.5,0.0625,0.25,0.0,0.125,0.0,0.25
ψωριάρηδων,0.875,0.0,1.0,0.25,0.5625,0.0,0.0,0.125,0.1875
νιώθει,0.375,0.5,0.5,0.0,0.0625,0.0,0.125,0.0,0.125
κατοικοεδρεύω,0.125,0.0,0.25,0.0625,0.125,0.0,0.0,0.0,0.125
γενικοτήτων,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
δροσερά,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25
αρεσκόμασταν,0.75,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.3125
συντηρητικής,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.1875
μούργων,0.625,0.25,1.0,0.25,0.3125,0.0,0.0625,0.0,0.25
μάντεων,0.375,0.25,0.75,0.0,0.1875,0.0625,0.0625,0.0,0.3125
διαισθανθούνε,0.5,0.25,0.75,0.0,0.0,0.3125,0.0625,0.125,0.1875
ξεγέλαγα,0.25,0.0,0.5,0.125,0.125,0.0625,0.0,0.0,0.3125
παράτας,0.875,0.0,1.0,0.5625,0.1875,0.0,0.0,0.0625,0.375
συναγωνίστηκαν,0.25,0.5,0.0,0.0,0.0,0.0,0.375,0.0,0.3125
διάσπειρε,0.375,0.5,0.75,0.125,0.25,0.3125,0.125,0.0625,0.1875
οιστρηλατούσε,0.625,0.75,0.25,0.0,0.0,0.0,0.5,0.0,0.5
παραφέρθηκες,0.5,0.0,0.75,0.4375,0.125,0.125,0.0,0.0625,0.3125
αεροβατούσες,0.625,0.0,0.75,0.1875,0.125,0.0,0.0,0.0625,0.3125
ετερόκλητος,0.375,0.0,0.75,0.0,0.1875,0.0,0.0,0.0,0.1875
κουνιστός,0.5,0.0,1.0,0.25,0.4375,0.0,0.0,0.0,0.3125
ακόρεστό,0.625,0.25,0.75,0.0625,0.3125,0.125,0.0,0.0,0.375
σχηματικό,0.25,0.25,0.25,0.0,0.0625,0.0,0.125,0.0,0.0
εμφορημένοι,0.5,0.75,0.25,0.0,0.0,0.0,0.375,0.0,0.25
εκλογικεύσατε,0.25,0.25,0.25,0.0,0.0625,0.0625,0.0625,0.0,0.0
αρχαιότατα,0.25,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.125
εκδηλώσανε,0.5,0.75,0.75,0.125,0.25,0.25,0.375,0.125,0.3125
χαριτόβρυτε,0.75,0.25,0.75,0.125,0.25,0.0,0.125,0.0,0.0625
περισπούδαστών,0.375,0.0,0.75,0.0,0.125,0.0,0.0,0.0,0.125
μπάσταρδο,0.875,0.0,1.0,0.5625,0.6875,0.0,0.0,0.0,0.3125
αισθάνονταν,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5
κατουρλιάρηδων,0.625,0.0,1.0,0.1875,0.5,0.25,0.0625,0.0,0.3125
παράφορά,0.75,0.75,0.25,0.0625,0.0625,0.0625,0.5,0.0625,0.5625
κουλτουριάρα,0.166666666667,0.0,0.5,0.0833333333333,0.166666666667,0.0,0.0,0.0,0.0833333333333
κατασβήναν,0.25,0.0,0.5,0.1875,0.1875,0.0625,0.1875,0.0,0.1875
μπεκρουλιάζει,1.0,0.0,1.0,0.25,0.5,0.0,0.0625,0.0,0.3125
καλαισθητικού,0.75,1.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.3125
θλίβε,0.75,0.0,1.0,0.0625,0.25,0.0625,0.0,0.9375,0.25
στραβοκατινιασμένα,0.625,0.0,0.75,0.25,0.3125,0.0,0.0,0.0,0.25
λυρισμοί,0.25,0.5,0.5,0.0,0.125,0.0,0.125,0.125,0.25
μισημένος,0.875,0.0,1.0,0.6875,0.625,0.3125,0.0,0.0,0.375
ανατριχίλα,0.75,0.25,1.0,0.1875,0.5625,0.625,0.125,0.3125,0.5
αφαιρούσαν,0.375,0.0,0.75,0.25,0.125,0.0625,0.0,0.125,0.0625
εφευρετικών,0.5,0.75,0.0,0.0,0.0,0.0,0.3125,0.0,0.375
οιστρηλατείς,0.625,0.75,0.25,0.0,0.0,0.0,0.5,0.0,0.5
γέμισαν,0.125,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0
χαμογέλασα,0.75,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.1875
μεταμεληθήκαμε,0.625,0.0,0.75,0.0,0.0,0.0625,0.0,0.375,0.0625
έντονε,0.5,0.25,0.75,0.3125,0.1875,0.1875,0.125,0.125,0.1875
πίκριζέ,0.375,0.0,0.75,0.0625,0.3125,0.0,0.0,0.1875,0.25
δαμάζετέ,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0833333333333,0.0,0.0833333333333
εξαργύρωνέ,0.25,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.125
μυριάκριβός,0.875,1.0,0.0,0.0,0.0,0.0,0.375,0.0,0.4375
στηθοκοπήθηκε,1.0,0.0,1.0,0.125,0.125,0.0,0.0,0.375,0.25
χωριάτικές,0.25,0.0,0.5,0.0625,0.3125,0.0,0.0,0.0,0.125
πασαλείψω,0.375,0.0,0.5,0.25,0.375,0.0,0.0,0.0,0.25
προμαντεύετέ,0.375,0.25,0.5,0.0,0.0,0.125,0.125,0.0625,0.1875
εκλεκτότατε,0.625,1.0,0.0,0.0,0.0,0.0,0.375,0.0,0.25
δυσφορούμε,0.75,0.0,1.0,0.1875,0.5,0.0625,0.0,0.5,0.0625
εκδηλώνουν,0.5,0.75,0.75,0.125,0.25,0.25,0.375,0.125,0.3125
μνησικάκησες,0.875,0.0,1.0,0.6875,0.4375,0.1875,0.0,0.0,0.3125
νηφάλιό,0.625,1.0,0.0,0.0,0.0,0.0,0.375,0.0,0.25
αισθητικό,0.625,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.25
έκθαμβέ,0.75,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,1.0
γαμήσουν,1.0,0.5,1.0,0.875,0.5,0.1875,0.3125,0.3125,0.625
κατασιγασμένα,0.375,0.333333333333,0.666666666667,0.1875,0.1875,0.0,0.125,0.0,0.3125
σαράβαλο,0.75,0.0,1.0,0.1875,0.375,0.0,0.0,0.0,0.25
διερμηνεύω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πατριωτικοτάτης,0.375,0.5,0.25,0.0,0.0625,0.0,0.125,0.0,0.3125
καραφλής,0.375,0.0,0.75,0.1875,0.375,0.0,0.0,0.0,0.375
εμφυσούσαμε,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.25
κάλλιστοι,0.5,0.75,0.0,0.0,0.0,0.0,0.5625,0.0,0.3125
στερεότυπης,0.25,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.0625
καθόρισες,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
σαστίζοντάς,0.875,0.0,1.0,0.0,0.0625,0.3125,0.0,0.125,0.875
αφηνιάσω,0.75,0.0,1.0,0.75,0.375,0.125,0.0,0.0625,0.375
στηθοκοπημένος,1.0,0.0,1.0,0.125,0.125,0.0,0.0,0.375,0.25
εμφορημένος,0.5,0.75,0.25,0.0,0.0,0.0,0.375,0.0,0.25
αναλιγωμένοι,0.25,0.0,0.5,0.125,0.25,0.0,0.0,0.0625,0.0
κατακτήστε,0.375,0.25,0.5,0.0,0.125,0.125,0.125,0.0,0.25
ξεσκίσω,0.875,0.5,1.0,0.75,0.5,0.0625,0.3125,0.0625,0.3125
θλίψετε,0.75,0.0,1.0,0.0625,0.25,0.0625,0.0,0.9375,0.25
στραγγαλίσεις,0.625,0.0,0.75,0.5625,0.25,0.0,0.0,0.0,0.3125
χρωματίσαμε,0.25,0.25,0.25,0.0,0.0,0.0,0.1875,0.0,0.125
χρίζουνε,0.25,0.5,0.5,0.0,0.0,0.0,0.125,0.0,0.0
γκλάβας,0.625,0.25,0.75,0.25,0.3125,0.0,0.125,0.0,0.1875
σοκάριζαν,1.0,0.0,1.0,0.0,0.25,0.125,0.0,0.125,0.6875
ξυλοπόδαρε,0.375,0.0,0.75,0.125,0.3125,0.0625,0.0,0.0,0.3125
συμπαθέστεροι,0.875,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.3125
σεμνυνόμουνα,0.75,1.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.3125
νόστου,0.625,0.5,0.5,0.0,0.0,0.0,0.25,0.375,0.3125
θερίζουμε,0.375,0.25,0.75,0.125,0.25,0.3125,0.0,0.0625,0.25
απογοητεύει,0.75,0.0,1.0,0.125,0.25,0.0,0.0,0.75,0.125
αναστατώσουν,0.625,0.25,1.0,0.6875,0.125,0.5625,0.1875,0.5,0.75
ξαναγεννούνε,0.375,0.75,0.25,0.0,0.0,0.0,0.625,0.0,0.375
μπουχτίσετε,0.875,0.0,1.0,0.4375,0.6875,0.0,0.0,0.0625,0.25
κλαίω,0.75,0.0,1.0,0.25,0.0625,0.375,0.0,0.6875,0.3125
αναστάτωσε,0.625,0.25,1.0,0.6875,0.125,0.5625,0.1875,0.5,0.75
μειονεκτικότητα,0.75,0.0,1.0,0.0,0.1875,0.0,0.0,0.25,0.0625
σκιρτώ,0.75,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.5625
οπλισμέ,0.375,0.5,0.5,0.125,0.125,0.125,0.125,0.0,0.125
ιερογλυφικά,0.25,0.0,0.5,0.0625,0.1875,0.0,0.0,0.0,0.3125
σιγώντας,0.375,0.0,0.75,0.0,0.0,0.125,0.0,0.0625,0.1875
θλιβερότατης,0.75,0.0,1.0,0.125,0.3125,0.0625,0.0,0.9375,0.25
αποφόρτιση,0.375,0.5,0.5,0.0,0.0,0.0,0.125,0.0,0.0
ιδιοτελειών,0.5,0.0,0.75,0.1875,0.4375,0.0,0.0,0.0,0.25
γραφικότατες,0.5,0.5,1.0,0.25,0.5625,0.0,0.25,0.0,0.1875
αναπλάθετε,0.25,0.5,0.0,0.0,0.0,0.0,0.3125,0.0,0.125
στρατιωτίνα,0.25,0.0,0.5,0.125,0.1875,0.0,0.0,0.0,0.1875
μεράκλωνέ,0.875,1.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.5
πάνθεο,0.375,0.75,0.0,0.0,0.0,0.0625,0.4375,0.0,0.4375
σχολαστικέ,0.5,0.25,0.5,0.0,0.125,0.0,0.0,0.0,0.0625
σκιρτημάτων,0.75,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.5625
σχετικού,0.375,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.1875
ισόβιές,0.25,0.0,0.5,0.125,0.1875,0.1875,0.0,0.0,0.3125
θερμότερες,0.5,1.0,0.25,0.125,0.0,0.0,0.5,0.0,0.375
ζεμάτησέ,0.375,0.0,0.75,0.4375,0.25,0.25,0.0,0.25,0.375
συστηματικότατα,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.25
ζήσατε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
παλιοπαρέας,0.5,0.75,0.25,0.0625,0.0625,0.0,0.5,0.0,0.3125
λείψε,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.1875,0.0
συνοδοιπόρου,0.25,0.5,0.0,0.0,0.0,0.0,0.3125,0.0,0.125
συμπάσχουμε,0.75,0.75,0.5,0.0,0.0,0.0,0.3125,0.3125,0.3125
φυλλάδων,0.625,0.0,0.75,0.1875,0.3125,0.0,0.0,0.0,0.25
σχηματοποιούσαμε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εξάψεις,0.625,0.5,0.75,0.4375,0.125,0.125,0.25,0.0,0.3125
παραφερόσουν,0.5,0.0,0.75,0.4375,0.125,0.125,0.0,0.0625,0.3125
αρχομανή,0.875,0.0,1.0,0.375,0.4375,0.0625,0.0,0.0,0.125
φιλοδώρησε,0.625,0.5,0.5,0.0,0.0,0.0,0.0625,0.0,0.0625
ορφανών,0.5,0.0,0.75,0.125,0.0625,0.0625,0.0,0.4375,0.3125
χωριάτικός,0.25,0.0,0.5,0.0625,0.3125,0.0,0.0,0.0,0.125
λεπτό,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.375
ασπόνδυλες,0.25,0.0,0.5,0.25,0.25,0.125,0.0,0.0,0.0
χάρισαν,0.375,0.75,0.0,0.0,0.0,0.0,0.3125,0.0,0.1875
μαγκωμένοι,0.375,0.0,0.75,0.0,0.125,0.125,0.0,0.0625,0.25
δογματικότερου,0.25,0.0,0.5,0.125,0.25,0.0625,0.0,0.0,0.1875
ηδονιζόμαστε,0.75,0.5,0.5,0.0,0.125,0.0,0.3125,0.0,0.375
ανδρείκελων,0.875,0.0,1.0,0.3125,0.625,0.0,0.0,0.125,0.0625
φορτίζουνε,0.375,0.25,0.75,0.1875,0.25,0.125,0.125,0.125,0.3125
διοπτροφόρα,0.25,0.0,0.5,0.0625,0.25,0.0,0.0,0.0625,0.125
καρέκλας,0.25,0.0,0.5,0.0,0.125,0.125,0.0,0.0,0.25
αποζητήσατε,0.375,0.5,0.5,0.0,0.0,0.0,0.25,0.3125,0.0625
εξωτερικεύσεις,0.375,0.75,0.25,0.0,0.0,0.0,0.3125,0.0,0.25
νταντεύω,0.5,0.0,0.75,0.125,0.25,0.0,0.0,0.0,0.3125
αδιάντροπο,1.0,0.0,1.0,0.625,0.875,0.0,0.0,0.125,0.125
εξέταζαν,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
σαλιαρίζει,0.875,0.0,1.0,0.125,0.625,0.0,0.0,0.0,0.3125
πατριωτικών,0.375,0.5,0.25,0.0,0.0625,0.0,0.125,0.0,0.3125
φιέστας,0.5,0.5,0.5,0.125,0.25,0.0,0.375,0.0,0.25
περικεκλημένο,0.625,0.5,0.5,0.0625,0.0625,0.0,0.0,0.0,0.0625
ζεστοί,0.5,1.0,0.0,0.0,0.0,0.0,0.375,0.0,0.375
ωρύονται,1.0,0.0,1.0,0.9375,0.3125,0.0625,0.0,0.0625,0.3125
σκίρταγε,0.75,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.5625
παράφορος,0.75,0.75,0.25,0.0625,0.0625,0.0625,0.5,0.0625,0.5625
προσπαθήσει,0.125,0.25,0.0,0.0,0.0,0.0,0.1875,0.0,0.1875
ποιότητες,0.25,0.5,0.25,0.0625,0.0625,0.0,0.1875,0.0,0.25
αγαπούνε,1.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.3125
ξεσπάς,0.75,0.25,1.0,0.75,0.125,0.125,0.125,0.125,0.5
μαϊδανοί,0.75,0.0,1.0,0.25,0.4375,0.0,0.0,0.0,0.3125
βαρύτατης,0.5,0.0,1.0,0.0625,0.3125,0.0,0.0,0.5625,0.0625
ποθημένο,0.875,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.3125
